,fed_rssd,inst.webaddr,cbsa_metro,mutual,cert,docket,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,county,cbsa_metro_name,estymd,offdom,offfor,stmult,specgrp,subchaps,insdate,effdate,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb
5040,2888789,http://www.tworiverbank.com,35620.0,Stock,35426,0,3395668,Two River Community Bank,Middletown,NJ,7748,3/31/2019,5/19/2019,NM,"1250 Highway 35, South",TWO RIVER BANCORP,Monmouth,"New York-Newark-Jersey City, NY-NJ-PA",2/28/2000,14,0,0,4,0,2/28/2000,1/1/2016,0,0,FDIC,DIF,New York,NEW YORK,Jamesburg,New York,Northeastern,Northeast,0,1
5041,335355,www.2riversbank.com,36540.0,Stock,34468,0,2004749,Two Rivers Bank,Blair,NE,68008,3/31/2019,5/19/2019,NM,555 South 19th Street,ARLINGTON STATE BANC HOLDING COMPANY,Washington,"Omaha-Council Bluffs, NE-IA",2/3/1997,2,0,0,2,1,2/3/1997,11/12/2008,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Omaha,Kansas City,Western,West,0,1
5042,3320781,www.tworivers.bank,,Stock,58013,0,1947102,Two Rivers Bank & Trust,Burlington,IA,52601,3/31/2019,5/19/2019,NM,222 North Main Street,"TWO RIVERS FINANCIAL GROUP, INC.",Des Moines,,5/2/2005,11,0,0,4,0,5/2/2005,1/26/2018,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1
5043,3146150,http://www.uscentury.com,33100.0,Stock,57369,0,0,U. S. Century Bank,Doral,FL,33172,3/31/2019,5/19/2019,NM,2301 Nw 87th Avenue,,Miami-Dade,"Miami-Fort Lauderdale-West Palm Beach, FL",10/28/2002,12,0,0,4,0,10/28/2002,5/11/2018,0,0,FDIC,DIF,Atlanta,ATLANTA,South Florida,Atlanta,Southern,Southeast,0,1
5044,504713,www.usbank.com,17140.0,Stock,6548,11523,1119794,U.S. Bank National Association,Cincinnati,OH,45202,3/31/2019,5/19/2019,N,425 Walnut Street,U.S. BANCORP,Hamilton,"Cincinnati, OH-KY-IN",7/13/1863,3060,1,1,9,0,1/1/1934,6/20/2014,0,1,OCC,DIF,Chicago,WASHINGTON,Cincinnati,Cleveland,Central,Central,0,0
5045,423636,www.ubjonline.com,28940.0,Stock,1693,0,0,UBank,Jellico,TN,37762,3/31/2019,5/19/2019,NM,1075 Fifth Street,,Campbell,"Knoxville, TN",1/1/1918,1,0,0,4,1,1/1/1934,7/28/2015,0,1,FDIC,DIF,Dallas,DALLAS,Knoxville,Atlanta,Southern,Southeast,0,1
5046,3212149,http://www.ubs.com/cefs/en/ubs-bank-usa/ubs-bank-usa.html,41620.0,Stock,57565,0,4795461,UBS Bank USA,Salt Lake City,UT,84111,3/31/2019,5/19/2019,NM,"299 S. Main St., Suite 2275",UBS GROUP AG,Salt Lake,"Salt Lake City, UT",9/15/2003,1,0,0,6,0,9/15/2003,4/13/2017,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Salt Lake City,San Francisco,Western,West,0,0
5047,85052,www.uintabank.com,,Stock,1167,0,3272554,Uinta Bank,Mountain View,WY,82939,3/31/2019,5/19/2019,SM,695 Parkway Drive,UCSB FINANCIAL CORPORATION,Uinta,,9/16/1919,2,0,0,4,0,1/1/1934,3/13/2007,0,0,FED,DIF,San Francisco,SAN FRANCISCO,Salt Lake City,Kansas City,Western,West,0,1
5048,301800,www.ulstersavings.com,28740.0,Non-Stock,15970,7954,0,Ulster Savings Bank,Kingston,NY,12401,3/31/2019,5/19/2019,SB,180 Schwenk Drive,,Ulster,"Kingston, NY",4/13/1851,14,0,0,4,0,7/1/1943,6/27/2016,0,0,FDIC,DIF,New York,NEW YORK,Syracuse,New York,Northeastern,Northeast,0,1
5049,225157,www.ultimabank.com,24220.0,Stock,8867,0,1127276,Ultima Bank Minnesota,Winger,MN,56592,3/31/2019,5/19/2019,NM,9 W Minnesota Ave,"FINANCIAL SERVICES OF WINGER, INC.",Polk,"Grand Forks, ND-MN",1/1/1904,4,0,0,2,1,1/1/1934,3/19/2011,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1
5050,936855,www.umb.com,28140.0,Stock,8273,0,1049828,"UMB Bank, National Association",Kansas City,MO,64106,3/31/2019,5/19/2019,N,1010 Grand Boulevard,UMB FINANCIAL CORPORATION,Jackson,"Kansas City, MO-KS",8/28/1902,105,0,1,4,0,1/1/1934,5/31/2015,0,1,OCC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,West,0,0
5051,143662,https://www.umpquabank.com/,,Stock,17266,9866,2747644,Umpqua Bank,Roseburg,OR,97470,3/31/2019,5/19/2019,NM,445 S.E. Main Street,UMPQUA HOLDINGS CORPORATION,Douglas,,11/9/1953,276,0,1,4,0,11/9/1953,3/2/2018,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Portland,San Francisco,Western,West,0,0
5052,249416,http://www.unb.bank,,Stock,7631,11140,1249945,UNB Bank,Mount Carmel,PA,17851,3/31/2019,5/19/2019,NM,Third And Oak Streets,UNB CORP,Northumberland,,1/1/1906,2,0,0,5,0,1/1/1934,6/19/2015,0,1,FDIC,DIF,New York,NEW YORK,Harrisburg,Philadelphia,Northeastern,Northeast,0,1
5053,3487947,http://www.unibankusa.com,42660.0,Stock,58407,0,4125086,UniBank,Lynnwood,WA,98036,3/31/2019,5/19/2019,NM,19315 Highway 99,U & I FINANCIAL CORP.,Snohomish,"Seattle-Tacoma-Bellevue, WA",11/1/2006,4,0,0,4,0,11/1/2006,12/7/2017,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Seattle,San Francisco,Western,West,0,1
5054,709602,www.unibank.com,49340.0,Stock,90290,12555,2465519,UniBank for Savings,Whitinsville,MA,1588,3/31/2019,5/19/2019,SB,49 Church Street,UFS BANCORP,Worcester,"Worcester, MA-CT",6/3/1870,14,0,0,9,0,9/10/1985,3/5/2018,0,0,FDIC,DIF,New York,NEW YORK,Springfield Ma,Boston,Northeastern,Northeast,0,1
5055,975153,www.unicobank.com,,Stock,10608,9661,1119525,UNICO Bank,Mineral Point,MO,63660,3/31/2019,5/19/2019,NM,625 Veterans Drive,"WASHCO BANCSHARES, INC.",Washington,,1/1/1901,15,0,1,4,1,1/1/1934,10/13/2017,0,0,FDIC,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,1
5056,584724,www.unifiedbank.com,48540.0,Stock,9463,13476,1071502,Unified Bank,Martins Ferry,OH,43935,3/31/2019,5/19/2019,NM,201 South Fourth Street,"UNITED BANCORP, INC.",Belmont,"Wheeling, WV-OH",1/1/1902,20,0,0,4,0,1/1/1934,10/15/2018,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1
5057,333203,http://www.unionbankvt.com,,Stock,14158,8986,1114940,Union Bank,Morrisville,VT,5661,3/31/2019,5/19/2019,NM,20 Lower Main Street,"UNION BANKSHARES, INC.",Lamoille,,1/1/1891,20,0,1,4,0,3/31/1934,6/21/2012,0,1,FDIC,DIF,New York,NEW YORK,Springfield Ma,Boston,Northeastern,Northeast,0,1
5058,235231,http://www.myunionbankjamestown.com,,Stock,6088,11182,1129542,Union Bank,Jamestown,TN,38556,3/31/2019,5/19/2019,NM,311 North Main Street,"JAMESTOWN UNION BANCSHARES, INC.",Fentress,,1/1/1904,3,0,0,8,0,1/1/1934,3/16/2018,0,0,FDIC,DIF,Dallas,DALLAS,Knoxville,Atlanta,Southern,Southeast,0,1
5059,2744782,http://www.unionbanknc.com,24780.0,Stock,34934,0,0,Union Bank,Greenville,NC,27858,3/31/2019,5/19/2019,NM,1011 Red Banks Road,,Pitt,"Greenville, NC",11/9/1998,15,0,0,4,0,11/9/1998,7/7/2017,0,0,FDIC,DIF,Atlanta,ATLANTA,Raleigh,Richmond,Northeastern,Southeast,0,1
5060,390840,www.ubmich.com,,Stock,14722,14358,1250204,Union Bank,Lake Odessa,MI,48849,3/31/2019,5/19/2019,NM,933 4th Avenue,UNION FINANCIAL CORPORATION,Ionia,,1/1/1934,9,0,0,2,0,9/4/1934,2/19/2013,0,0,FDIC,DIF,Chicago,CHICAGO,Grand Rapids,Chicago,Central,Central,0,1
5061,693224,www.bankatunion.com,40060.0,Stock,34589,14594,1971693,Union Bank & Trust,Richmond,VA,23219,3/31/2019,5/19/2019,SM,"1051 E Cary St, Suite 1200",UNION BANKSHARES CORPORATION,Richmond City,"Richmond, VA",11/4/1997,162,0,1,4,0,11/4/1997,2/1/2019,0,0,FED,DIF,Atlanta,ATLANTA,Richmond,Richmond,Northeastern,Southeast,0,0
5062,80431,http://www.myubtc.com,,Stock,9179,14563,2854092,Union Bank & Trust Company,Livingston,TN,38570,3/31/2019,5/19/2019,NM,201 East Main Street,"OVERTON FINANCIAL SERVICES, INC.",Overton,,1/1/1932,2,0,0,8,1,1/1/1934,2/12/2018,0,0,FDIC,DIF,Dallas,DALLAS,Nashville,Atlanta,Southern,Southeast,0,1
5063,22048,www.unionbnk.com,,Stock,1753,12426,1098880,Union Bank & Trust Company,Monticello,AR,71655,3/31/2019,5/19/2019,NM,102 West Mccloy,FIRST UNION FINANCIAL CORPORATION,Drew,,4/1/1887,4,0,0,4,1,1/1/1934,1/9/2019,0,1,FDIC,DIF,Dallas,DALLAS,Little Rock,St. louis,Southern,Western,0,1
5064,68840,www.ub-t.com,27500.0,Stock,15177,11613,1209501,Union Bank & Trust Company,Evansville,WI,53536,3/31/2019,5/19/2019,SM,2 East Main Street,"UNION BANCORP OF EVANSVILLE, INC.",Rock,"Janesville-Beloit, WI",1/1/1897,5,0,0,2,0,1/5/1934,7/18/2014,0,1,FED,DIF,Chicago,CHICAGO,Madison,Chicago,Central,Central,0,1
5065,450856,www.ubt.com,30700.0,Stock,13421,12558,1053580,Union Bank and Trust Company,Lincoln,NE,68506,3/31/2019,5/19/2019,NM,3643 South 48th Street,"FARMERS & MERCHANTS INVESTMENT, INC.",Lancaster,"Lincoln, NE",2/28/1917,37,0,1,4,0,1/1/1934,4/1/2006,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Omaha,Kansas City,Western,West,0,1
5066,689759,WWW.UBTMN.COM,33460.0,Stock,22242,0,0,Union Bank and Trust Company,Minneapolis,MN,55414,3/31/2019,5/19/2019,NM,312 Central Avenue,,Hennepin,"Minneapolis-St. Paul-Bloomington, MN-WI",3/15/1976,1,0,0,4,0,3/15/1976,3/31/2006,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1
5067,506052,www.unionbankofblair.com,,Stock,13580,12812,4465559,Union Bank of Blair,Blair,WI,54616,3/31/2019,5/19/2019,NM,123 Urberg Street,LAKE SHORE III CORPORATION,Trempealeau,,10/7/1899,1,0,0,4,0,1/1/1934,3/31/2006,0,0,FDIC,DIF,Chicago,CHICAGO,Eau Claire,Minneapolis,Central,Central,0,1
5068,667029,hometownbanc.com,,Stock,16620,12220,2687580,"Union Bank, Inc.",Middlebourne,WV,26149,3/31/2019,5/19/2019,NM,103 Dodd Street,"HOMETOWN BANCSHARES, INC.",Tyler,,7/5/1947,8,0,0,8,1,7/5/1947,10/13/2016,0,1,FDIC,DIF,Atlanta,ATLANTA,Scott Depot,Cleveland,Northeastern,Northeast,0,1
5069,725376,,38300.0,Non-Stock,29967,4441,0,Union Building and Loan Savings Bank,West Bridgewater,PA,15009,3/31/2019,5/19/2019,SB,303 Leopard Lane,,Beaver,"Pittsburgh, PA",1/1/1893,1,0,0,5,0,1/3/1978,3/31/2019,0,0,FDIC,DIF,New York,NEW YORK,Wexford,Cleveland,Northeastern,Northeast,0,1
5070,373601,,35620.0,Non-Stock,12013,0,0,Union County Savings Bank,Elizabeth,NJ,7207,3/31/2019,5/19/2019,SB,320 North Broad Street,,Union,"New York-Newark-Jersey City, NY-NJ-PA",10/1/1883,4,0,0,9,0,1/1/1934,3/31/2006,0,0,FDIC,DIF,New York,NEW YORK,Jamesburg,New York,Northeastern,Northeast,0,0
5071,656779,www.myunionfederal.com,19340.0,Non-Stock,27767,244,0,Union Federal Savings and Loan Association,Kewanee,IL,61443,3/31/2019,5/19/2019,SA,104 North Tremont Street,,Henry,"Davenport-Moline-Rock Island, IA-IL",1/1/1890,6,0,1,4,0,5/29/1936,1/1/2016,0,0,OCC,DIF,Chicago,CHICAGO,Princeton,Chicago,Central,Central,0,1
5072,68448,www.ubsparta.com,,Stock,5325,0,2486813,Union National Bank & Trust Company,Sparta,WI,54656,3/31/2019,5/19/2019,N,124 West Oak Street,RIVER HOLDING COMPANY,Monroe,,1/1/1934,2,0,0,4,0,1/1/1934,3/31/2019,0,1,OCC,DIF,Chicago,CHICAGO,Madison,Chicago,Central,Central,0,1
5073,963730,http://www.unbelgin.com,16980.0,Stock,3661,0,1205268,Union National Bank and Trust Company of Elgin,Elgin,IL,60120,3/31/2019,5/19/2019,N,101 East Chicago Street,"ELGIN BANCSHARES, INC.",Kane,"Chicago-Naperville-Elgin, IL-IN-WI",5/21/1904,2,0,0,4,0,1/1/1934,3/31/2006,0,1,OCC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1
5074,677970,http://www.uslabank.com,,Non-Stock,29933,4369,0,Union Savings and Loan Association,Connersville,IN,47331,3/31/2019,5/19/2019,SA,730 Central Avenue,,Fayette,,8/1/1937,3,0,0,6,0,12/4/1937,7/21/2011,0,1,OCC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1
5075,817477,www.unionsavingsbank.com,,Stock,29121,2946,2887296,Union Savings Bank,Freeport,IL,61032,3/31/2019,5/19/2019,SB,223 West Stephenson Street,"UNION BANCSHARES, MHC",Stephenson,,1/1/1883,5,0,0,8,0,4/4/1941,3/31/2006,0,1,FDIC,DIF,Chicago,CHICAGO,Princeton,Chicago,Central,Central,0,1
5076,911973,www.unionsavings-bank.com,17140.0,Stock,32296,8109,0,Union Savings Bank,Cincinnati,OH,45249,3/31/2019,5/19/2019,SA,8534 East Kemper Road,,Hamilton,"Cincinnati, OH-KY-IN",3/1/1904,34,0,1,5,1,3/26/1985,4/8/2016,0,0,FDIC,DIF,Chicago,CHICAGO,Cincinnati,Cleveland,Central,Central,0,0
5077,443205,https://www.unionsavings.com,14860.0,Stock,18190,7397,5301421,Union Savings Bank,Danbury,CT,6810,3/31/2019,5/19/2019,SB,226 Main Street,"USB BANCORP, INC.",Fairfield,"Bridgeport-Stamford-Norwalk, CT",7/1/1866,26,0,0,4,0,7/1/1960,1/2/2019,0,1,FDIC,DIF,New York,NEW YORK,Hartford,New York,Northeastern,Northeast,0,0
5078,866251,,31740.0,Stock,15098,0,0,Union State Bank,Olsburg,KS,66520,3/31/2019,5/19/2019,NM,204 E Hwy 16,,Pottawatomie,"Manhattan, KS",11/1/1910,2,0,0,2,1,4/24/1935,3/31/2006,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1
5079,206950,www.unionstbank.com,,Stock,16788,12641,1055838,Union State Bank,Uniontown,KS,66779,3/31/2019,5/19/2019,NM,204 Sherman St,"UNION STATE BANCSHARES, INC.",Bourbon,,8/1/1901,2,0,0,2,1,4/22/1949,3/31/2006,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Springfield Mo,Kansas City,Western,Western,0,1
5080,467733,www.unionstate.net,13820.0,Stock,5602,0,1085358,Union State Bank,Pell City,AL,35125,3/31/2019,5/19/2019,NM,15 20th Street North,"UNION BANCSHARES, INC.",Saint Clair,"Birmingham-Hoover, AL",1/1/1903,13,0,1,4,0,1/1/1934,2/24/2011,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1
5081,746942,http://www.usbgfd.com,,Stock,8499,0,3640407,Union State Bank,Greenfield,IA,50849,3/31/2019,5/19/2019,NM,214 South First Street,"GREENFIELD BANCORPORATION, LTD",Adair,,1/6/1890,2,0,0,2,1,1/1/1934,3/31/2006,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1
5082,865759,www.usbcc.com,,Stock,15908,0,3834831,Union State Bank,Clay Center,KS,67432,3/31/2019,5/19/2019,SM,701 5th Street,UNION STATE BANC HOLDING CORPORATION,Clay,,6/1/1901,2,0,0,2,0,8/13/1942,7/20/2017,0,1,FED,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1
5083,148340,WWW.USBIOWA.COM,19780.0,Stock,14982,13345,1204252,Union State Bank,Winterset,IA,50273,3/31/2019,5/19/2019,NM,611 West Highway 92,MADISON HOLDING COMPANY,Madison,"Des Moines-West Des Moines, IA",1/2/1935,3,0,0,8,1,1/11/1935,1/14/2017,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1
5084,150156,,,Stock,9764,0,1125544,Union State Bank of Browns Valley,Browns Valley,MN,56219,3/31/2019,5/19/2019,NM,325 W Broadway,"BROWNS VALLEY BANCSHARES, INC.",Traverse,,1/1/1926,1,0,0,2,1,1/1/1934,11/20/2018,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1
5085,968557,www.unionstatebankfargo.com,22020.0,Stock,20776,0,2238544,Union State Bank of Fargo,Fargo,ND,58103,3/31/2019,5/19/2019,NM,4530 17th Avenue South,"BORDER BANCSHARES, INC.",Cass,"Fargo, ND-MN",8/21/1972,2,0,0,4,0,8/21/1972,1/2/2007,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1
5086,855956,http://www.betterstate.com,,Stock,13195,0,1128590,Union State Bank of Hazen,Hazen,ND,58545,3/31/2019,5/19/2019,NM,"209 Central Avenue, N.W.","HAZEN BANCORPORATION, INC.",Mercer,,1/1/1908,4,0,0,2,1,1/1/1934,7/1/2013,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1
5087,903754,www.usbwestsalem.com,29100.0,Stock,14560,0,0,Union State Bank of West Salem,West Salem,WI,54669,3/31/2019,5/19/2019,NM,120 South Mill Street,,La Crosse,"La Crosse-Onalaska, WI-MN",8/25/1903,2,0,0,8,0,1/1/1934,3/31/2006,0,0,FDIC,DIF,Chicago,CHICAGO,Madison,Minneapolis,Central,Central,0,1
5088,676151,www.unisonbank.com,,Stock,19396,11313,1143678,Unison Bank,Jamestown,ND,58401,3/31/2019,5/19/2019,NM,401 First Avenue South,"MCINTOSH COUNTY BANK HOLDING COMPANY, INC.",Stutsman,,3/15/1965,2,0,1,4,0,3/15/1965,7/2/2012,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1
5089,994435,http://www.unitedbank.com,,Stock,58,13590,1083895,United Bank,Atmore,AL,36502,3/31/2019,5/19/2019,NM,200 East Nashville Avenue,"UNITED BANCORPORATION OF ALABAMA, INC.",Escambia,,1/4/1904,20,0,1,4,0,1/1/1934,12/21/2012,0,0,FDIC,DIF,Atlanta,ATLANTA,Montgomery,Atlanta,Southern,Southeast,0,1
5090,365325,www.bankwithunited.com,47900.0,Stock,22858,10762,1076217,United Bank,Fairfax,VA,22030,3/31/2019,5/19/2019,SM,11185 Main Street,"UNITED BANKSHARES, INC.",Fairfax City,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5/10/1979,145,0,1,4,0,5/10/1979,11/11/2017,0,1,FED,DIF,Atlanta,ATLANTA,Richmond,Richmond,Northeastern,Southeast,0,0
5091,37435,www.accessunited.com,12060.0,Stock,172,10091,1082777,United Bank,Zebulon,GA,30295,3/31/2019,5/19/2019,NM,685 Griffin Street,UNITED BANK CORPORATION,Pike,"Atlanta-Sandy Springs-Roswell, GA",1/31/1905,18,0,0,4,1,1/1/1934,8/19/2016,0,1,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1
5092,539377,www.united-bk.com,22220.0,Stock,32025,7756,3832181,United Bank,Springdale,AR,72764,3/31/2019,5/19/2019,SM,2600 South Thompson,"UNITED HOLDING COMPANY, INC.",Washington,"Fayetteville-Springdale-Rogers, AR-MO",1/1/1978,4,0,0,4,1,6/27/1980,6/11/2014,0,0,FED,DIF,Dallas,DALLAS,Little Rock,St. louis,Southern,Western,0,1
5093,633501,www.bankatunited.com,25540.0,Stock,18203,7955,2509413,United Bank,Hartford,CT,6103,3/31/2019,5/19/2019,SB,151 Asylum Street,"UNITED FINANCIAL BANCORP, INC.",Hartford,"Hartford-West Hartford-East Hartford, CT",1/1/1858,59,0,1,4,0,7/1/1960,10/9/2018,0,1,FDIC,DIF,New York,NEW YORK,Hartford,Boston,Northeastern,Northeast,0,0
5094,990352,www.ubankonline.com,,Stock,17477,53283,3219577,United Bank & Trust,Marysville,KS,66508,3/31/2019,5/19/2019,SM,823 Broadway,"UBT BANCSHARES, INC.",Marshall,,7/1/1890,15,0,0,2,0,7/28/1955,5/10/2008,0,0,FED,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1
5095,3103591,http://www.ubtna.com,,Stock,57391,0,1202258,United Bank & Trust National Association,Marshalltown,IA,50158,3/31/2019,5/19/2019,N,2101 South Center Street,AMES NATIONAL CORPORATION,Marshall,,6/21/2002,2,0,0,4,0,6/21/2002,3/31/2006,0,1,OCC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1
5096,116741,http://www.ubtc.net,,Stock,14247,0,1209529,United Bank and Trust Company,Hampton,IA,50441,3/31/2019,5/19/2019,NM,400 Central Ave East,J. E. COONLEY COMPANY,Franklin,,1/1/1915,4,0,0,2,1,1/1/1934,3/31/2006,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1
5097,2942823,www.unitedelpaso.com,21340.0,Stock,57119,0,4877031,United Bank of El Paso del Norte,El Paso,TX,79912,3/31/2019,5/19/2019,SM,125 Mesa Hills Drive,"SOUTHWEST UNITED BANCSHARES, INC.",El Paso,"El Paso, TX",5/1/2001,4,0,0,4,0,5/1/2001,1/1/2012,0,0,FED,DIF,Dallas,DALLAS,Albuquerque,Dallas,Southern,West,0,1
5098,738040,www.unitedbk.bank,,Stock,958,9909,1205183,United Bank of Iowa,Ida Grove,IA,51445,3/31/2019,5/19/2019,NM,501 2nd Street,"IDA GROVE BANCSHARES, INC.",Ida,,2/4/1932,30,0,0,2,1,1/1/1934,4/11/2019,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1
5099,150044,http://www.unitedbank4u.com,24340.0,Stock,11807,13019,1207392,United Bank of Michigan,Grand Rapids,MI,49546,3/31/2019,5/19/2019,NM,"900 East Paris Avenue, S.E.",UNITED BANK FINANCIAL CORPORATION,Kent,"Grand Rapids-Wyoming, MI",1/1/1903,14,0,0,4,0,1/2/1934,3/31/2006,0,0,FDIC,DIF,Chicago,CHICAGO,Grand Rapids,Chicago,Central,Central,0,1
5100,1945247,http://www.ubphila.com,37980.0,Stock,33568,0,2259268,United Bank of Philadelphia,Philadelphia,PA,19102,3/31/2019,5/19/2019,NM,"30 S. 15th St., 1st Fl.","UNITED BANCSHARES, INC.",Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3/23/1992,3,0,0,4,0,3/23/1992,4/15/2013,0,0,FDIC,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1
5101,562058,http://www.ubu.bank,41180.0,Stock,14334,0,1248368,United Bank of Union,Union,MO,63084,3/31/2019,5/19/2019,NM,15 East Main Street,"CARDINAL BANCORP II, INC.",Franklin,"St. Louis, MO-IL",3/22/1934,3,0,0,4,1,5/7/1934,6/30/2007,0,0,FDIC,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,1
5102,930358,www.ubb.com,33460.0,Stock,22180,0,2291727,United Bankers' Bank,Bloomington,MN,55431,3/31/2019,5/19/2019,SM,"1650 W 82nd St, Suite 1500","UNITED BANKERS' BANCORPORATION, INC",Hennepin,"Minneapolis-St. Paul-Bloomington, MN-WI",12/15/1975,2,0,1,4,0,12/15/1975,7/23/2016,0,1,FED,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,0
5103,3281510,http://www.unitedbusinessbank.com,41860.0,Stock,57716,0,5069897,United Business Bank,Walnut Creek,CA,94596,3/31/2019,5/19/2019,SM,500 Ygnacio Valley Rd Suite,BAYCOM CORP,Contra Costa,"San Francisco-Oakland-Hayward, CA",7/20/2004,22,0,1,4,0,7/20/2004,12/1/2018,0,0,FED,DIF,San Francisco,SAN FRANCISCO,San Francisco,San Francisco,Western,Western,0,1
5104,336147,www.unitedcitizensbank.com,31140.0,Stock,15249,9186,1137145,United Citizens Bank & Trust Company,Campbellsburg,KY,40011,3/31/2019,5/19/2019,NM,8198 Main Street,UNITED CITIZENS FINANCIAL CORPORATION,Henry,"Louisville-Jefferson County, KY-IN",1/1/1872,5,0,0,2,0,1/1/1934,3/31/2006,0,1,FDIC,DIF,Chicago,CHICAGO,Elizabethtown,St. louis,Central,Southeast,0,1
5105,3306598,www.ucbsky.com,,Stock,57867,0,3370085,United Citizens Bank of Southern Kentucky,Columbia,KY,42728,3/31/2019,5/19/2019,NM,700 Jamestown Street,"UNITED CITIZENS BANCORP, INC.",Adair,,12/6/2004,4,0,0,2,0,12/6/2004,7/29/2014,0,0,FDIC,DIF,Chicago,CHICAGO,Elizabethtown,St. louis,Central,Southeast,0,1
5106,90337,HTTP://WWW.UCBANKING.COM,26380.0,Stock,19143,10326,1977154,United Community Bank,Raceland,LA,70394,3/31/2019,5/19/2019,NM,4626 Highway #1,"COMMUNITY BANCORP OF LOUISIANA, INC.",Lafourche,"Houma-Thibodaux, LA",6/20/1964,10,0,0,4,1,6/20/1964,3/23/2015,0,0,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1
5107,847157,www.ucbankmn.com,,Stock,8544,11950,1126242,United Community Bank,Perham,MN,56573,3/31/2019,5/19/2019,NM,301 West Main Street,"PERHAM STATE BANCSHARES, INC.",Otter Tail,,1/1/1911,4,0,0,4,1,1/1/1934,6/26/2013,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1
5108,439338,www.ucbbank.com,44100.0,Stock,19459,11023,1097182,United Community Bank,Chatham,IL,62629,3/31/2019,5/19/2019,NM,301 North Main Street,"UNITED COMMUNITY BANCORP, INC.",Sangamon,"Springfield, IL",7/12/1965,40,0,0,4,0,7/12/1965,3/10/2018,0,1,FDIC,DIF,Chicago,CHICAGO,Springfield Il,Chicago,Central,Central,0,1
5109,884648,www.unitedcommunitybank.com,,Stock,13656,14255,1201952,United Community Bank,Milford,IA,51351,3/31/2019,5/19/2019,NM,1000 Okoboji Avenue,MILFORD BANCORPORATION,Dickinson,,6/10/1931,5,0,0,2,1,11/1/1934,3/31/2006,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1
5110,1017939,www.ucbi.com,,Stock,16889,10976,1249347,United Community Bank,Blairsville,GA,30512,3/31/2019,5/19/2019,NM,177 Highway 515 East,"UNITED COMMUNITY BANKS, INC.",Union,,3/1/1950,144,0,1,4,0,3/1/1950,4/30/2019,0,1,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,0
